sample,texture,pH,resistance,ambic_p,K,ec_Na,ec_K,ec_Ca,ec_Mg,bs_Na,bs_K,bs_Ca,bs_Mg,carbon,s_value,r_eksteen,r_observed,ta_eksteen,ta_true
4721,Loam/Clay,4.54,840.8086624990673,10.4,49,0.44,0.13,3.92,2.15,5.452292441140025,1.6109045848822798,48.57496902106567,26.64188351920694,1.07,6.640000000000001,2.165829464352214,4.215277777777779,2.802621397440218,1.44
4722,Sand,5.84,1205.2283612296983,45,85,0.14,0.22,3.64,0.62,2.777777777777778,4.365079365079365,72.22222222222221,12.3015873015873,0.37,4.62,13.453938726912495,10.142857142857142,0.3166359001976527,0.42
4723,Loam,5.36,425.9244554162612,81.4,253,0.21,0.65,5.56,1.65,2.3917995444191344,7.403189066059227,63.32574031890661,18.79271070615034,0.55,8.07,8.122125699071717,10.013888888888888,0.8876986477596666,0.72
4724,Loam,5.2,1070.7391213603044,243.7,344,0.22,0.88,10.42,2.12,1.5341701534170151,6.136680613668061,72.66387726638771,14.783821478382148,1.3,13.64,6.562686719999988,17.914285714285715,1.9108027756046877,0.7
4725,Loam,5.33,927.6887630437664,126.4,171,0.18,0.44,3.92,1.16,2.8708133971291865,7.017543859649124,62.51993620414673,18.50079744816587,0.55,5.7,7.817950553382275,8.758620689655173,0.6497866627977383,0.58
4726,Loam,5.18,606.0141796490972,61.6,167,0.12,0.43,4.95,1.02,1.6551724137931034,5.931034482758621,68.27586206896552,14.06896551724138,0.59,6.52,6.379353852192139,8.067567567567568,0.9358314553986572,0.74
4727,Loam,5.46,1080.4590687880236,77.9,79,0.13,0.2,2.99,0.76,2.869757174392936,4.415011037527594,66.00441501103754,16.777041942604857,0.51,4.08,9.17019389635186,8.522727272727273,0.4089335560823688,0.44
4728,Loam,5.62,678.5281820511111,67.6,155,0.17,0.4,7.1,1.96,1.666666666666667,3.921568627450981,69.6078431372549,19.215686274509807,0.61,9.63,10.934952657312238,15.620689655172413,0.8285358230555803,0.58
4729,Loam,5.96,882.4140769948978,146.2,175,0.13,0.45,6.2,1.45,1.5133876600698486,5.238649592549476,72.17694994179278,16.880093131548314,0.52,8.23,14.822632138751828,21.25,0.5161026684322872,0.36
4730,Sand,5.46,592.0620152614279,99.1,134,0.14,0.34,2.97,0.95,2.8688524590163937,6.967213114754099,60.86065573770493,19.4672131147541,0.33,4.4,9.17019389635186,8.166666666666666,0.42747187729143615,0.48
4731,Loam,5.8,1275.7969288424786,73.8,89,0.12,0.23,4.61,1.02,1.923076923076923,3.685897435897436,73.87820512820514,16.346153846153847,0.38,5.98,12.99378431999969,21.653846153846157,0.43328408886504705,0.26
4732,Sand,4.94,765.7468394169695,39.9,142,0.12,0.36,3.32,0.9,2.142857142857143,6.42857142857143,59.285714285714285,16.071428571428573,0.44,4.7,4.409059993631786,4.688888888888888,0.9571201131522696,0.9
4733,Sand,5.62,1205.2283612296983,58.4,50,0.12,0.13,2.38,0.58,3.428571428571429,3.7142857142857144,68,16.57142857142857,0.21,3.21,10.934952657312238,9.866666666666667,0.27069161547952736,0.3
4734,Sand,5.92,1147.8842564620877,105.6,86,0.11,0.22,3.05,0.69,2.5287356321839085,5.057471264367817,70.11494252873564,15.862068965517242,0.21,4.07,14.369465413631929,13.357142857142856,0.260274122407641,0.28
4735,Sand,5.98,3135.7652134193213,47.2,24,0.09,0.06,2.1,0.53,2.990033222591362,1.993355481727575,69.76744186046513,17.60797342192691,0.21,2.78,15.047564957471764,11.954545454545451,0.174779109273364,0.22
4736,Sand,5.26,1097.1856559761354,17.4,99,0.14,0.25,2.91,0.88,3.056768558951965,5.458515283842795,63.53711790393013,19.21397379912664,0.39,4.180000000000001,7.128769500191879,9.475,0.531648554480263,0.4
4737,Sand,4.54,2500.1600928362,27.1,42,0.1,0.11,1.3,0.4,4.132231404958678,4.545454545454546,53.71900826446281,16.528925619834713,0.36,1.91,2.165829464352214,3.2692307692307696,0.784918678031033,0.52
4738,Sand,3.76,1067.549805195399,18.3,33,0.14,0.09,1.99,0.58,3.181818181818182,2.045454545454545,45.22727272727272,13.18181818181818,0.25,2.8000000000000003,1.1148640849919502,1.6062499999999995,2.3052137337607,1.6
4739,Sand,4.78,1358.347877429117,167.2,91,0.15,0.23,4.61,0.85,2.170767004341534,3.3285094066570187,66.71490593342982,12.301013024602025,0.62,5.84,3.3507859379519687,5.150943396226415,1.629468459372013,1.06
4740,Sand,4.92,1265.7609483317935,54.2,94,0.27,0.24,4.05,1.38,3.9940828402366866,3.5502958579881656,59.9112426035503,20.414201183431953,0.44,5.9399999999999995,4.265203295232027,6.621951219512195,1.2730928924466678,0.82
4741,Loam,4.55,1364.3593186104818,18.8,92,0.21,0.24,3.83,1.74,2.9957203994293864,3.4236804564907275,54.63623395149786,24.821683309557777,0.44,6.0200000000000005,2.205628413750105,5.57,2.5253573835357175,1
4742,Sand,5.14,3248.1409407334877,11.2,23,0.13,0.06,1.48,0.7,4.797047970479705,2.214022140221402,54.61254612546126,25.830258302583022,0.1,2.37,6.021063456671641,6.4117647058823515,0.3620622861206438,0.34
4743,Sand,5.6,1486.0385996802331,45.3,40,0.19,0.1,3.87,1.05,3.374777975133215,1.7761989342806397,68.73889875666075,18.650088809946716,0.55,5.21,10.709752319999891,11.714285714285715,0.45939437747894146,0.42
4744,Sand,5.69,984.7184716062704,27.9,47,0.33,0.12,4.85,1.29,4.694167852062589,1.7069701280227594,68.99004267425319,18.349928876244665,0.44,6.59,11.730397735782049,13.954545454545451,0.5234264121557217,0.44
4745,Sand,5.6,1104.068803052486,22.6,29,0.24,0.07,2.48,0.95,5.769230769230769,1.682692307692308,59.61538461538461,22.83653846153846,0.31,3.74,10.709752319999891,8.166666666666666,0.3202688444619449,0.42
4746,Sand,4.53,1847.157043029152,43.3,28,0.2,0.07,1.83,0.68,5.221932114882507,1.827676240208877,47.78067885117493,17.75456919060052,0.37,2.78,2.126846443302042,2.367924528301887,1.1801510202603491,1.06
4747,Loam,5.95,367.3020798940273,26,49,0.7,0.13,6.45,1.22,7.882882882882882,1.463963963963964,72.63513513513513,13.738738738738736,0.53,8.5,14.70972561374981,20.184210526315788,0.5214237302176814,0.38
4748,Sand,5.94,861.8574186917041,15,63,0.27,0.16,5.52,2.01,3.2687651331719128,1.937046004842615,66.82808716707022,24.33414043583535,0.31,7.959999999999999,14.596550204831717,25.1,0.5158753194646936,0.3
4749,Loam,5.62,1048.9240489745762,27.1,142,0.27,0.36,4.72,1.57,3.6734693877551026,4.8979591836734695,64.21768707482994,21.36054421768708,0.34,6.92,10.934952657312238,14.976190476190476,0.5752196828939956,0.42
4750,Loam,5.01,783.5483440368774,20.2,55,0.33,0.14,5.06,2.75,3.6585365853658542,1.552106430155211,56.09756097560975,30.48780487804878,0.72,8.28,4.937944424742113,10.554054054054054,1.5816297892838032,0.74
4751,Loam,5.1,641.6695280070577,29.9,94,0.42,0.24,4.72,2.71,4.756511891279728,2.7180067950169877,53.45413363533409,30.690826727066817,0.69,8.09,5.674278419999723,10.04054054054054,1.3094175946340614,0.74
4752,Loam,5.27,916.8671652283006,25.7,83,0.36,0.21,5.87,2.52,3.7422037422037424,2.182952182952183,61.018711018711024,26.195426195426197,0.65,8.96,7.225384215221652,12.712121212121213,1.161183924631283,0.66
4753,Loam,5.15,590.7127749140622,18.7,57,0.54,0.15,4.68,3.56,5.625000000000001,1.5625,48.75,37.083333333333336,0.49,8.93,6.109572813749878,12.117647058823527,1.348703133786293,0.68
4754,Loam,4.91,852.9207100061113,37.3,64,0.31,0.16,3.96,1.99,4.378531073446328,2.2598870056497176,55.932203389830505,28.10734463276836,0.46,6.42,4.19449974226211,9.015151515151516,1.418524345120389,0.66
4755,Loam,5.42,666.2482965955946,17.6,91,0.29,0.23,2.63,1.28,6.029106029106029,4.781704781704782,54.67775467775468,26.611226611226613,0.28,4.43,8.745018534431779,10.289473684210527,0.4471116881691159,0.38
4756,Loam,4.94,974.576092769076,13.8,96,0.2,0.25,2.51,1.6,3.816793893129771,4.770992366412213,47.90076335877862,30.53435114503817,0.43,4.5600000000000005,4.409059993631786,6.0441176470588225,0.9321714846103856,0.68
4757,Loam,5.57,789.2474566704404,24.5,80,0.24,0.2,4.36,2.04,3.296703296703297,2.7472527472527473,59.89010989010989,28.021978021978025,0.46,6.840000000000001,10.374076328741808,14.545454545454549,0.6169223935887704,0.44
4758,Loam,4.44,1022.521494644602,7,34,0.27,0.09,5.01,3.15,2.954048140043764,0.9846827133479212,54.814004376367606,34.46389496717724,0.52,8.52,1.812176428032103,13.161290322580646,4.50287282947455,0.62
4759,Loam,4.95,741.5440788887615,19.9,58,0.83,0.15,3.57,2.63,10.50632911392405,1.8987341772151896,45.189873417721515,33.291139240506325,0.69,7.18,4.48220721375003,8.61111111111111,1.3832470709922358,0.72
4760,Loam,4.46,824.2644649876091,10.6,59,0.5,0.15,4.39,3.29,5.3361792956243335,1.6008537886872998,46.85165421558165,35.112059765208116,0.88,8.33,1.876542891551935,7.384615384615384,4.092632273194939,1.04
4761,Loam,5.73,698.6331570516282,7.4,127,0.67,0.33,3.69,1.44,10.260336906584993,5.053598774885145,56.5084226646248,22.052067381317,0.65,6.129999999999999,12.188669334821611,12.825,0.420882695155589,0.4
4762,Loam,5,1055.0374747458106,9.5,103,0.21,0.26,2.76,1.41,4.015296367112811,4.971319311663479,52.77246653919693,26.959847036328867,0.46,4.64,4.860000000000014,7.189655172413794,0.8580246913580223,0.58
4763,Sand,4.11,1100.613113791381,108,35,0.13,0.09,1.47,0.43,4.391891891891892,3.0405405405405403,49.66216216216216,14.527027027027026,0.23,2.12,1.1666204168219565,2.261904761904762,1.628635992138622,0.84
4764,Sand,5.1,1364.3593186104818,39.4,59,0.13,0.15,3.24,0.79,2.5742574257425743,2.9702970297029703,64.15841584158416,15.643564356435643,0.44,4.3100000000000005,5.674278419999723,5.4459459459459465,0.710222463845931,0.74
4765,Sand,5.28,730.7611215588818,56.7,61,0.12,0.16,2.37,0.53,3.32409972299169,4.43213296398892,65.65096952908588,14.681440443213296,0.21,3.1800000000000006,7.322625994751775,6.590909090909092,0.3960327896137901,0.44
4766,Sand,4.41,1255.9294662650598,34.5,57,0.11,0.15,1.93,0.48,3.2640949554896137,4.451038575667655,57.27002967359051,14.243323442136496,0.5,2.67,1.7214612058621697,3.442857142857143,1.3999734596359872,0.7
4767,Sand,4.66,1016.8879455831044,52.1,79,0.13,0.2,1.34,0.52,4.626334519572954,7.11743772241993,47.686832740213525,18.505338078291818,0.15,2.1900000000000004,2.6979671853118816,3,0.6894079402173998,0.62
4768,Sand,4.66,1100.613113791381,33.2,23,0.15,0.06,1.29,0.6,5.434782608695652,2.1739130434782608,46.73913043478261,21.73913043478261,0.22,2.1,2.6979671853118816,2.863636363636364,0.7005274231241321,0.66
4769,Sand,5.76,1087.068989841067,36,37,0.18,0.09,2.08,0.91,5.142857142857142,2.571428571428571,59.42857142857143,26,0.1,3.26,12.53344215859181,12.458333333333334,0.23856175838736549,0.24
4770,Sand,4.08,1334.9794587980216,61.1,31,0.12,0.08,1.18,0.47,4.562737642585551,3.0418250950570345,44.866920152091254,17.870722433460077,0.1,1.85,1.142149957632114,2.1153846153846154,1.4446439269855178,0.78
4771,Sand,4.21,1902.8261308566807,68.5,29,0.16,0.07,1.25,0.64,5,2.1875,39.0625,20,0.33,2.12,1.2854625841019924,1.75,1.470287835192286,1.08
4772,Sand,5.71,1641.036149572146,34.6,33,0.15,0.08,3.35,0.85,3.1120331950207465,1.6597510373443984,69.50207468879668,17.63485477178423,0.41,4.43,11.959280341301678,11.052631578947368,0.3511917005152219,0.38
4773,Sand,4.95,536.2424530334137,73.3,28,0.13,0.07,2.78,0.67,3.1026252983293556,1.6706443914081146,66.34844868735082,15.990453460620524,0.25,3.65,4.48220721375003,6.388888888888888,0.7697100636972926,0.54
4774,Sand,4.01,578.9222012627871,111.4,84,0.22,0.22,1.77,0.46,6.094182825484765,6.094182825484765,49.03047091412743,12.742382271468143,0.15,2.67,1.102914147941874,2.372340425531915,2.0219162154745756,0.94
4775,Sand,5.32,1188.0850785156067,64,21,0.15,0.05,2.02,0.42,4.9504950495049505,1.6501650165016504,66.66666666666667,13.861386138613865,0.21,2.64,7.717698619392081,6.421052631578947,0.31615642438654823,0.38
4776,Sand,3.99,1759.2703234620656,38.9,21,0.15,0.05,1.08,0.36,6.521739130434782,2.173913043478261,46.95652173913045,15.65217391304348,0.21,1.64,1.0959264795420722,2.1818181818181817,1.3139567542903947,0.66
4777,Sand,4.37,1318.1304727317818,40.7,22,0.16,0.06,1.41,0.44,5.904059040590407,2.214022140221402,52.02952029520295,16.236162361623617,0.23,2.07,1.6112013130618834,2.8906249999999996,1.1482115766677907,0.64
4778,Sand,5.18,641.6695280070577,35.5,79,0.36,0.2,1.04,0.39,16,8.88888888888889,46.22222222222223,17.333333333333336,0.12,1.99,6.379353852192139,5.5,0.22416063337019765,0.26
4779,Sand,5.01,434.71200551588066,59.9,86,0.5,0.22,1.96,0.67,13.36898395721925,5.88235294117647,52.406417112299465,17.914438502673796,0.1,3.3499999999999996,4.937944424742113,6.921052631578947,0.5326102875565176,0.38
4780,Sand,3.51,1702.8425362616745,24.7,21,0.15,0.05,0.81,0.33,7.281553398058252,2.4271844660194173,39.32038834951456,16.019417475728158,0.06,1.34,1.2052123995421198,1.5833333333333337,0.9458913635746736,0.72
4781,Sand,3.69,1501.3742057057011,44,19,0.14,0.05,0.75,0.25,7.179487179487181,2.5641025641025643,38.46153846153847,12.820512820512825,0.05,1.19,1.1422534733819705,1.3157894736842106,0.8754624287017593,0.76
4782,Sand,5.48,950.3746271060884,83.3,50,0.2,0.13,2.17,0.46,5.698005698005699,3.703703703703704,61.82336182336182,13.105413105413108,0.18,2.96,9.38550428467181,4.87037037037037,0.28021935958148303,0.54
4783,Sand,3.48,1036.9711703242651,53.5,29,0.18,0.07,1.32,0.52,5.825242718446602,2.26537216828479,42.71844660194175,16.8284789644013,0.29,2.09,1.2097019934718674,1.84,1.5210357674282784,1
4784,Sand,4.16,1179.7502418920044,77.8,25,0.14,0.06,1.37,0.35,5.4901960784313735,2.3529411764705883,53.72549019607844,13.725490196078432,0.17,1.92,1.2185766789118588,2.774193548387097,1.4114827813181956,0.62
4785,Loam,5.91,624.7267149292562,25.8,335,1.06,0.86,15.49,2.77,5.115830115830117,4.1505791505791505,74.75868725868726,13.36872586872587,2.22,20.18,14.255591995061536,33.81481481481482,1.2809008567533136,0.54
4786,Loam,5.61,759.1778665433047,26.8,253,0.85,0.65,11.8,2.72,5.068574836016696,3.875968992248062,70.36374478234944,16.21943947525343,2.2,16.02,10.822219538022068,19.621621621621625,1.34168411100758,0.74
4787,Loam,5.46,662.5858124756268,40.8,288,0.22,0.74,12.54,3.03,1.250710631040364,4.206935758953951,71.29050596930074,17.225696418419556,2.24,16.53,9.17019389635186,14.688679245283016,1.697892124853995,1.06
4788,Loam,5.96,721.5143878792356,29.3,265,0.19,0.68,14.61,3.71,0.9698825931597757,3.4711587544665647,74.57886676875957,18.938233792751404,2.21,19.19,14.822632138751828,45.8,1.235947828193399,0.4
4789,Sand,5.7,1808.1087687836473,38,58,0.17,0.15,1.76,0.56,5.841924398625429,5.154639175257731,60.48109965635739,19.243986254295535,0.18,2.64,11.844768419999925,8.285714285714286,0.19586706280239924,0.28
4790,Sand,5.49,2938.7113057281385,12.3,50,0.11,0.13,0.86,0.23,7.18954248366013,8.49673202614379,56.209150326797385,15.032679738562091,0.03,1.33,9.493801794341492,5.45,0.11481175019365404,0.2
4791,Sand,5.03,1584.78793298119,32.5,54,0.21,0.14,2.25,0.65,5.3984575835475574,3.5989717223650386,57.840616966580974,16.709511568123396,0.43,3.25,5.09618733010177,4.53125,0.5690528648486882,0.64
4792,Sand,5.22,2179.0703466342757,20.7,46,0.16,0.12,1.13,0.32,7.920792079207921,5.9405940594059405,55.94059405940593,15.84158415841584,0.11,1.73,6.748738913951797,5.178571428571428,0.2148549556425108,0.28
4793,Sand,5.73,987.2975863076292,33.6,103,0.13,0.26,3.84,0.99,2.3214285714285716,4.642857142857143,68.57142857142857,17.67857142857143,0.86,5.22,12.188669334821611,12.710526315789474,0.39626967204707503,0.38
4794,Sand,5.85,2063.7198222001484,25.2,67,0.11,0.17,1.75,0.33,4.263565891472868,6.5891472868217065,67.82945736434108,12.790697674418606,0.17,2.3600000000000003,13.568826363749965,9.454545454545457,0.15329255045645368,0.22
4795,Sand,5.95,2119.3387957006144,22.6,57,0.1,0.15,1.69,0.3,4.03225806451613,6.048387096774193,68.14516129032258,12.096774193548386,0.09,2.24,14.70972561374981,8.291666666666666,0.13528464447629546,0.24
4796,Sand,5.4,1051.969111725232,38.9,53,0.18,0.13,2.42,0.6,4.787234042553192,3.4574468085106385,64.36170212765958,15.95744680851064,0.18,3.33,8.535323520000134,7.190476190476191,0.353823729460691,0.42
4797,Sand,5.12,1509.199184769071,106.5,57,0.18,0.15,2.75,0.82,4.017857142857142,3.3482142857142856,61.38392857142857,18.303571428571423,0.34,3.9,5.84620860211237,6.155172413793103,0.6106521752764821,0.58
4798,Sand,5.68,800.9792979183796,31,100,0.25,0.26,3.57,1.48,4.222972972972973,4.391891891891892,60.304054054054056,25,0.35,5.5600000000000005,11.616182740991349,14.02777777777778,0.4347383398316806,0.36
4799,Sand,5.87,1125.4174901310414,52,59,0.21,0.15,2.65,0.91,4.872389791183295,3.480278422273782,61.48491879350348,21.113689095127615,0.28,3.92,13.79830406866165,9.36842105263158,0.2580027213696051,0.38
4800,Sand,5.26,1051.969111725232,138.7,51,0.19,0.13,3.97,0.93,3.2871972318339098,2.249134948096886,68.68512110726644,16.089965397923876,0.4,5.22,7.128769500191879,8.75,0.6873556509111581,0.56
4801,Sand,4.94,1541.6027984312132,17.4,36,0.11,0.09,1.07,0.39,5.339805825242718,4.368932038834951,51.94174757281553,18.932038834951456,0.22,1.66,4.409059993631786,3.65,0.33113634246500323,0.4
4802,Sand,5.97,805.4979932578561,34.5,53,0.12,0.14,3.14,0.75,2.771362586605081,3.233256351039261,72.51732101616628,17.321016166281755,0.37,4.15,14.935251422501892,21.61111111111111,0.2604576173481225,0.18
4803,Sand,4.89,2063.7198222001484,19.5,41,0.12,0.11,1.17,0.42,5.529953917050691,5.0691244239631335,53.91705069124424,19.35483870967742,0.24,1.82,4.055555915621994,4.416666666666666,0.3920547597125521,0.36
4804,Sand,4.54,1947.5813324161236,20.3,31,0.1,0.08,0.94,0.35,5.181347150259068,4.145077720207254,48.70466321243523,18.134715025906736,0.2,1.4699999999999998,2.165829464352214,2.8043478260869565,0.595614761564725,0.46
4805,Sand,5.36,2415.252062831659,17.9,20,0.12,0.05,0.89,0.27,8.21917808219178,3.4246575342465757,60.95890410958904,18.493150684931507,0.07,1.33,8.122125699071717,8.285714285714286,0.14281975470197136,0.14
4806,Sand,5.02,3135.7652134193213,4.5,13,0.1,0.03,0.71,0.18,8.547008547008549,2.564102564102564,60.68376068376068,15.384615384615383,0.06,1.02,5.016674947872048,6.357142857142856,0.17740834501894853,0.14
4807,Sand,4.11,635.8889470791892,44.8,261,0.16,0.67,1.81,0.41,3.6281179138322,15.192743764172336,41.043083900226755,9.297052154195011,0.53,3.0500000000000003,1.1666204168219565,1.6323529411764706,1.902932580288285,1.36
4808,Sand,4.4,2100.365318462682,28.9,37,0.11,0.09,1.06,0.35,4.680851063829787,3.829787234042553,45.1063829787234,14.893617021276595,0.24,1.61,1.6927603200000476,1.9054054054054057,0.8329590334442388,0.74
4809,Sand,4.6,606.0141796490972,62.6,188,0.12,0.48,1.8,0.76,2.9629629629629632,11.851851851851851,44.44444444444445,18.765432098765434,0.6,3.16,2.4169555199999877,2.909090909090909,1.059183745342576,0.88
4810,Sand,4.29,829.1376733141695,47.2,171,0.26,0.44,11.66,2.29,1.4420410427066,2.440377149195785,64.66999445368829,12.701053799223516,2.05,14.65,1.4260652593021632,4.127218934911243,9.78216102594516,3.38
4811,Sand,4.68,1724.8373089417798,19.4,33,0.1,0.08,1.69,0.3,3.584229390681003,2.867383512544803,60.573476702508955,10.75268817204301,0.32,2.17,2.7983422033922807,3.2096774193548385,0.7111353277621405,0.62
4812,Sand,5.41,1567.1368524338131,31.7,39,0.18,0.1,2.34,0.97,4.5,2.5,58.5,24.25,0.32,3.59,8.639921338662248,7.8809523809523805,0.38310533976603306,0.42
4813,Sand,5.34,2221.4272753972955,13.6,23,0.12,0.06,1.28,0.59,4.979253112033195,2.4896265560165975,53.11203319502075,24.48132780082987,0.24,2.05,7.918778433311786,5.194444444444445,0.23614753408600295,0.36
4814,Sand,5.14,1932.3580031949928,36.9,22,0.14,0.06,1.86,0.37,4.810996563573884,2.061855670103093,63.91752577319587,12.714776632302405,0.37,2.43,6.021063456671641,4.645833333333333,0.3703664669949704,0.48
4815,Sand,5.05,871.0440249108026,50,129,0.19,0.33,3.04,0.81,3.4608378870673953,6.0109289617486334,55.37340619307832,14.754098360655735,0.68,4.37,5.257539963750219,3.4374999999999996,0.7322816424687305,1.12
4816,Sand,4.95,1533.3313272835435,43.4,36,0.08,0.09,1.98,0.21,2.72108843537415,3.061224489795918,67.3469387755102,7.142857142857142,0.32,2.36,4.48220721375003,3.775862068965518,0.488598562173064,0.58
